,SK_ID_CURR,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,REGION_RATING_CLIENT,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,PREVIOUS_LOANS_COUNT,PREV_BUR_MEAN_DAYS_CREDIT,PREV_BUR_MEAN_CREDIT_DAY_OVERDUE,PREV_BUR_MEAN_DAYS_CREDIT_ENDDATE,PREV_BUR_MEAN_DAYS_ENDDATE_FACT,PREV_BUR_MEAN_AMT_CREDIT_MAX_OVERDUE,PREV_BUR_MEAN_CNT_CREDIT_PROLONG,PREV_BUR_MEAN_AMT_CREDIT_SUM,PREV_BUR_MEAN_AMT_CREDIT_SUM_DEBT,PREV_BUR_MEAN_AMT_CREDIT_SUM_LIMIT,PREV_BUR_MEAN_AMT_CREDIT_SUM_OVERDUE,PREV_BUR_MEAN_DAYS_CREDIT_UPDATE,PREV_BUR_MEAN_AMT_ANNUITY,PREV_BUR_MEAN_MONTHS_BALANCE_MEAN,PREVIOUS_APPLICATION_COUNT,PREV_APPL_MEAN_AMT_ANNUITY,PREV_APPL_MEAN_AMT_APPLICATION,PREV_APPL_MEAN_AMT_DOWN_PAYMENT,PREV_APPL_MEAN_HOUR_APPR_PROCESS_START,PREV_APPL_MEAN_NFLAG_LAST_APPL_IN_DAY,PREV_APPL_MEAN_RATE_DOWN_PAYMENT,PREV_APPL_MEAN_DAYS_DECISION,PREV_APPL_MEAN_SELLERPLACE_AREA,PREV_APPL_MEAN_CNT_PAYMENT,PREV_APPL_MEAN_DAYS_FIRST_DRAWING,PREV_APPL_MEAN_DAYS_FIRST_DUE,PREV_APPL_MEAN_DAYS_LAST_DUE,PREV_APPL_MEAN_NFLAG_INSURED_ON_APPROVAL,PREV_APPL_MEAN_INSTALL_MEAN_NUM_INSTALMENT_VERSION,PREV_APPL_MEAN_INSTALL_MEAN_NUM_INSTALMENT_NUMBER,PREV_APPL_MEAN_INSTALL_MEAN_AMT_INSTALMENT,CREDIT_INCOME_RATIO,CREDIT_ANNUITY_RATIO,ANNUITY_INCOME_RATIO,CREDIT_GOODS_RATIO,INCOME_GOODS_DIFF,INCOME_EXT_RATIO,LAST_PHONE_EMPLOYED_RATIO,CAR_EMPLOYED_RATIO,FLAG_CONTACTS_SUM,CNT_NON_CHILDREN,EXT_SOURCE_SUM,EXT_SOURCE_MAX,EXT_SOURCE_VAR,OBS_DEF_30_MUL,OBS_30_CREDIT_RATIO,FLAGS_DOCUMENTS_SUM,ENQ_CREDIT_RATIO,CODE_GENDER_F,FLAG_OWN_CAR_N,FLAG_OWN_REALTY_N,NAME_TYPE_SUITE_CHILDREN,NAME_TYPE_SUITE_FAMILY,NAME_TYPE_SUITE_GROUP_OF_PEOPLE,NAME_TYPE_SUITE_OTHER_A,NAME_TYPE_SUITE_OTHER_B,NAME_TYPE_SUITE_SPOUSE_PARTNER,NAME_INCOME_TYPE_BUSINESSMAN,NAME_INCOME_TYPE_COMMERCIAL_ASSOCIATE,NAME_INCOME_TYPE_STATE_SERVANT,NAME_INCOME_TYPE_STUDENT,NAME_INCOME_TYPE_UNEMPLOYED,NAME_INCOME_TYPE_WORKING,NAME_EDUCATION_TYPE_ACADEMIC_DEGREE,NAME_EDUCATION_TYPE_HIGHER_EDUCATION,NAME_EDUCATION_TYPE_INCOMPLETE_HIGHER,NAME_EDUCATION_TYPE_LOWER_SECONDARY,NAME_FAMILY_STATUS_CIVIL_MARRIAGE,NAME_FAMILY_STATUS_MARRIED,NAME_FAMILY_STATUS_SEPARATED,NAME_FAMILY_STATUS_SINGLE_NOT_MARRIED,NAME_FAMILY_STATUS_WIDOW,NAME_HOUSING_TYPE_CO_OP_APARTMENT,NAME_HOUSING_TYPE_HOUSE_APARTMENT,NAME_HOUSING_TYPE_MUNICIPAL_APARTMENT,NAME_HOUSING_TYPE_OFFICE_APARTMENT,NAME_HOUSING_TYPE_RENTED_APARTMENT,NAME_HOUSING_TYPE_WITH_PARENTS,OCCUPATION_TYPE_ACCOUNTANTS,OCCUPATION_TYPE_CLEANING_STAFF,OCCUPATION_TYPE_COOKING_STAFF,OCCUPATION_TYPE_CORE_STAFF,OCCUPATION_TYPE_DRIVERS,OCCUPATION_TYPE_HR_STAFF,OCCUPATION_TYPE_HIGH_SKILL_TECH_STAFF,OCCUPATION_TYPE_IT_STAFF,OCCUPATION_TYPE_LABORERS,OCCUPATION_TYPE_LOW_SKILL_LABORERS,OCCUPATION_TYPE_MANAGERS,OCCUPATION_TYPE_MEDICINE_STAFF,OCCUPATION_TYPE_PRIVATE_SERVICE_STAFF,OCCUPATION_TYPE_REALTY_AGENTS,OCCUPATION_TYPE_SALES_STAFF,OCCUPATION_TYPE_SECRETARIES,OCCUPATION_TYPE_SECURITY_STAFF,OCCUPATION_TYPE_WAITERS_BARMEN_STAFF,WEEKDAY_APPR_PROCESS_START_FRIDAY,WEEKDAY_APPR_PROCESS_START_MONDAY,WEEKDAY_APPR_PROCESS_START_SATURDAY,WEEKDAY_APPR_PROCESS_START_SUNDAY,WEEKDAY_APPR_PROCESS_START_THURSDAY,WEEKDAY_APPR_PROCESS_START_TUESDAY,WEEKDAY_APPR_PROCESS_START_WEDNESDAY,ORGANIZATION_TYPE_ADVERTISING,ORGANIZATION_TYPE_AGRICULTURE,ORGANIZATION_TYPE_BANK,ORGANIZATION_TYPE_BUSINESS_ENTITY_TYPE_1,ORGANIZATION_TYPE_BUSINESS_ENTITY_TYPE_2,ORGANIZATION_TYPE_BUSINESS_ENTITY_TYPE_3,ORGANIZATION_TYPE_CLEANING,ORGANIZATION_TYPE_CONSTRUCTION,ORGANIZATION_TYPE_CULTURE,ORGANIZATION_TYPE_ELECTRICITY,ORGANIZATION_TYPE_EMERGENCY,ORGANIZATION_TYPE_GOVERNMENT,ORGANIZATION_TYPE_HOTEL,ORGANIZATION_TYPE_HOUSING,ORGANIZATION_TYPE_INDUSTRY_TYPE_1,ORGANIZATION_TYPE_INDUSTRY_TYPE_10,ORGANIZATION_TYPE_INDUSTRY_TYPE_11,ORGANIZATION_TYPE_INDUSTRY_TYPE_12,ORGANIZATION_TYPE_INDUSTRY_TYPE_13,ORGANIZATION_TYPE_INDUSTRY_TYPE_2,ORGANIZATION_TYPE_INDUSTRY_TYPE_3,ORGANIZATION_TYPE_INDUSTRY_TYPE_4,ORGANIZATION_TYPE_INDUSTRY_TYPE_5,ORGANIZATION_TYPE_INDUSTRY_TYPE_6,ORGANIZATION_TYPE_INDUSTRY_TYPE_7,ORGANIZATION_TYPE_INDUSTRY_TYPE_8,ORGANIZATION_TYPE_INDUSTRY_TYPE_9,ORGANIZATION_TYPE_INSURANCE,ORGANIZATION_TYPE_KINDERGARTEN,ORGANIZATION_TYPE_LEGAL_SERVICES,ORGANIZATION_TYPE_MEDICINE,ORGANIZATION_TYPE_MILITARY,ORGANIZATION_TYPE_MOBILE,ORGANIZATION_TYPE_OTHER,ORGANIZATION_TYPE_POLICE,ORGANIZATION_TYPE_POSTAL,ORGANIZATION_TYPE_REALTOR,ORGANIZATION_TYPE_RELIGION,ORGANIZATION_TYPE_RESTAURANT,ORGANIZATION_TYPE_SCHOOL,ORGANIZATION_TYPE_SECURITY,ORGANIZATION_TYPE_SECURITY_MINISTRIES,ORGANIZATION_TYPE_SELF_EMPLOYED,ORGANIZATION_TYPE_SERVICES,ORGANIZATION_TYPE_TELECOM,ORGANIZATION_TYPE_TRADE_TYPE_1,ORGANIZATION_TYPE_TRADE_TYPE_2,ORGANIZATION_TYPE_TRADE_TYPE_3,ORGANIZATION_TYPE_TRADE_TYPE_4,ORGANIZATION_TYPE_TRADE_TYPE_5,ORGANIZATION_TYPE_TRADE_TYPE_6,ORGANIZATION_TYPE_TRADE_TYPE_7,ORGANIZATION_TYPE_TRANSPORT_TYPE_1,ORGANIZATION_TYPE_TRANSPORT_TYPE_2,ORGANIZATION_TYPE_TRANSPORT_TYPE_3,ORGANIZATION_TYPE_TRANSPORT_TYPE_4,ORGANIZATION_TYPE_UNIVERSITY,FONDKAPREMONT_MODE_NOT_SPECIFIED,FONDKAPREMONT_MODE_ORG_SPEC_ACCOUNT,FONDKAPREMONT_MODE_REG_OPER_ACCOUNT,FONDKAPREMONT_MODE_REG_OPER_SPEC_ACCOUNT,HOUSETYPE_MODE_BLOCK_OF_FLATS,HOUSETYPE_MODE_SPECIFIC_HOUSING,HOUSETYPE_MODE_TERRACED_HOUSE,WALLSMATERIAL_MODE_BLOCK,WALLSMATERIAL_MODE_MIXED,WALLSMATERIAL_MODE_MONOLITHIC,WALLSMATERIAL_MODE_OTHERS,WALLSMATERIAL_MODE_PANEL,WALLSMATERIAL_MODE_WOODEN,EMERGENCYSTATE_MODE_NO
48744,100002,0,202500.0,406597.5,24700.5,0.018798828125,-9461,-637,-3648.0,-2120,9.0,1,0,1,1,0,2,10,0,0,0,0,0.0830078125,0.262939453125,0.139404296875,0.0247039794921875,0.036895751953125,0.97216796875,0.619140625,0.0142974853515625,0.0689697265625,0.08331298828125,0.125,0.036895751953125,0.02020263671875,0.0,0.0,2.0,2.0,-1134.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,-874.0,0.0,-349.0,-697.5,1681.029,0.0,108131.945625,49156.2,7997.14125,0.0,-499.875,0.0,-21.875,1.0,9251.775,179055.0,0.0,9.0,1.0,0.0,-606.0,500.0,24.0,365243.0,-565.0,-25.0,0.0,1.0526315789473684,10.0,11559.247105263159,2.007888888789734,16.46110401957001,0.12197777777175418,1.1583974358644331,0.5769230769230769,1452505.2633702492,1.780219808166716,-0.014128728636243777,4,1.0,0.4853515625,0.262939453125,0.00564632150861952,4.0,203297.73351133242,1,2.459434698873962e-06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
48745,100003,0,270000.0,1293502.5,35698.5,0.0035419464111328125,-16765,-1188,-1186.0,-291,9.0,1,0,1,1,0,1,11,0,0,0,0,0.311279296875,0.6220703125,0.53369140625,0.09588623046875,0.052886962890625,0.98486328125,0.7958984375,0.06048583984375,0.03448486328125,0.291748046875,0.333251953125,0.01300048828125,0.0772705078125,0.0039005279541015625,0.00980377197265625,1.0,0.0,-828.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-1400.75,0.0,-544.5,-1097.3333333333333,0.0,0.0,254350.125,0.0,202500.0,0.0,-816.0,6516.0,-18.95,3.0,56553.99,435436.5,3442.5,14.666666666666666,1.0,0.05003029757128115,-1305.0,533.0,10.0,365243.0,-1274.3333333333333,-1054.3333333333333,0.6666666666666666,1.0476190476190477,4.666666666666667,78558.47928571429,4.790749999822564,36.23408545562584,0.13221666666176973,1.1451992031771119,0.23904382470119523,505900.85924099066,0.6969697028364453,-0.007575757639526579,4,2.0,1.467041015625,0.6220703125,0.017096559206644695,0.0,1293489.5651043488,1,0.0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
48746,100004,0,67500.0,135000.0,6750.0,0.01003265380859375,-19046,-225,-4260.0,-2531,26.0,1,1,1,1,0,2,9,0,0,0,0,0.506340409421869,0.55615234375,0.7294921875,0.08800634765625,0.07647705078125,0.9816,0.75537109375,0.02130126953125,0.137939453125,0.166748046875,0.208251953125,0.048187255859375,0.07562255859375,0.0,0.0035991668701171875,0.0,0.0,-815.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-867.0,0.0,-488.5,-532.5,0.0,0.0,94518.9,0.0,0.0,0.0,-532.0,6516.0,-18.95,1.0,5357.25,24282.0,4860.0,5.0,1.0,0.2120076030674443,-815.0,30.0,4.0,365243.0,-784.0,-724.0,0.0,1.3333333333333333,2.0,7096.155,1.9999999997037037,19.99999997037037,0.09999999998518518,0.999999999925926,0.5,92528.85208106384,3.6222223832098837,-0.11555556069135825,5,1.0,1.791984940671869,0.7294921875,0.00914718292135732,0.0,13499999999.999998,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
48747,100006,0,135000.0,312682.5,29686.5,0.00801849365234375,-19005,-3039,-9832.0,-2437,9.0,1,0,1,0,0,2,17,0,0,0,0,0.506340409421869,0.650390625,0.53369140625,0.08800634765625,0.07647705078125,0.9816,0.75537109375,0.02130126953125,0.137939453125,0.166748046875,0.208251953125,0.048187255859375,0.07562255859375,0.0,0.0035991668701171875,2.0,0.0,-617.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1052.5,0.0,-131.7888888888889,-926.4285714285714,0.0,0.0,197292.88499999998,44760.375,0.0,0.0,-479.3,6516.0,-18.95,9.0,23651.175,272203.26,34840.17,14.666666666666666,1.0,0.1634121025409242,-272.44444444444446,894.2222222222222,23.0,365243.0,91066.5,182477.5,0.0,1.4000000000000001,3.1666666666666665,241944.225,2.316166666495099,10.532817944003902,0.21989999998371113,1.0528030302675824,0.45454545454545453,252950.42962049533,0.20302731228373583,-0.0029615005033283995,3,2.0,1.690422440671869,0.650390625,0.003901916588050978,0.0,156340.46829765852,1,3.1981322906399257e-06,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
48748,100007,0,121500.0,513000.0,21865.5,0.028656005859375,-19932,-3038,-4312.0,-3458,9.0,1,0,1,0,0,2,11,0,0,0,1,0.506340409421869,0.32275390625,0.53369140625,0.08800634765625,0.07647705078125,0.9816,0.75537109375,0.02130126953125,0.137939453125,0.166748046875,0.208251953125,0.048187255859375,0.07562255859375,0.0,0.0035991668701171875,0.0,0.0,-1106.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1149.0,0.0,-783.0,-783.0,0.0,0.0,146250.0,0.0,0.0,0.0,-783.0,6516.0,-18.95,6.0,12278.805,150530.25,3390.75,12.333333333333334,1.0,0.15951640602517664,-1222.8333333333333,409.1666666666667,20.666666666666668,365243.0,-1263.2,72136.2,0.6,1.1294117647058823,6.843956043956044,12122.995737944408,4.2222222218747145,23.46161760606361,0.1799629629481512,0.9999999999805068,0.23684210526315788,227655.3866584458,0.36405530073750925,-0.002962475322457128,3,1.0,1.362785721921869,0.53369140625,0.008771856675624122,0.0,51299999999.99999,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
48749,100008,0,99000.0,490495.5,27517.5,0.035797119140625,-16941,-1588,-4968.0,-477,9.0,1,1,1,1,0,2,16,0,0,0,0,0.506340409421869,0.354248046875,0.62109375,0.08800634765625,0.07647705078125,0.9816,0.75537109375,0.02130126953125,0.137939453125,0.166748046875,0.208251953125,0.048187255859375,0.07562255859375,0.0,0.0035991668701171875,0.0,0.0,-2536.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,-757.3333333333334,0.0,-391.3333333333333,-909.0,0.0,0.0,156148.5,80019.0,0.0,0.0,-611.0,6516.0,-18.95,5.0,15839.69625,155701.8,5548.5,12.0,1.0,0.0730507075001457,-1192.0,73.0,14.0,365243.0,-1434.5,-1209.5,0.25,1.03125,4.8522727272727275,28547.51239772727,4.954499999499546,17.82485690276193,0.27795454542646925,1.0791980197782354,0.21782178217821782,159393.66007691954,1.5969773400313434,-0.0056675063329188055,5,2.0,1.481682206296869,0.62109375,0.0119452272439116,0.0,49049549999.99999,1,4.07750937563999e-06,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
48750,100009,1,171000.0,1560726.0,41301.0,0.035797119140625,-13778,-3130,-1213.0,-619,17.0,1,0,1,1,0,2,16,0,0,0,0,0.77490234375,0.72412109375,0.491943359375,0.08800634765625,0.07647705078125,0.9816,0.75537109375,0.02130126953125,0.137939453125,0.166748046875,0.208251953125,0.048187255859375,0.07562255859375,0.0,0.0035991668701171875,1.0,0.0,-1562.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,2.0,18.0,-1271.5,0.0,-794.9375,-1108.5,0.0,0.0,266711.75,76953.53571428571,0.0,0.0,-851.6111111111111,6516.0,-18.95,7.0,10051.412142857142,76741.71428571429,9203.142857142857,13.714285714285714,1.0,0.1266023051333171,-719.2857142857143,170.0,8.0,365243.0,-688.2857142857143,51666.857142857145,0.0,1.0,3.857142857142857,10050.262714285715,9.127052631045203,37.78906078840971,0.24152631577534936,1.1187999999919798,0.12258064516129032,347593.9268251897,0.4990415351407078,-0.005431309921505783,4,2.0,1.990966796875,0.77490234375,0.015172335836622452,0.0,1560710.3928960708,2,2.5629098252828302e-06,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
48751,100010,0,360000.0,1530000.0,42075.0,0.0031223297119140625,-18850,-449,-4596.0,-2379,8.0,1,1,1,0,0,3,16,0,0,0,1,0.506340409421869,0.71435546875,0.54052734375,0.08800634765625,0.07647705078125,0.9816,0.75537109375,0.02130126953125,0.137939453125,0.166748046875,0.208251953125,0.048187255859375,0.07562255859375,0.0,0.0035991668701171875,2.0,0.0,-1070.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1939.5,0.0,-119.5,-1138.0,0.0,0.0,495000.0,174003.75,0.0,0.0,-578.0,6516.0,-46.0,1.0,27463.41,247212.0,0.0,16.0,1.0,0.0,-1070.0,8636.0,10.0,365243.0,-1039.0,-769.0,0.0,1.0,5.5,27449.208000000002,4.249999999881944,36.36363635499379,0.11687499999675346,0.999999999993464,0.23529411764705882,666003.9387889192,2.3830735497343776,-0.017817372334462636,4,2.0,1.761223221921869,0.71435546875,0.008295025380784159,0.0,764996.1750191249,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
48752,100011,0,112500.0,1019610.0,33826.5,0.0186309814453125,-20099,365243,-7428.0,-3514,9.0,1,0,1,0,0,2,14,0,0,0,0,0.58740234375,0.2056884765625,0.751953125,0.08800634765625,0.07647705078125,0.9816,0.75537109375,0.02130126953125,0.137939453125,0.166748046875,0.208251953125,0.048187255859375,0.07562255859375,0.0,0.0035991668701171875,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,-1773.0,0.0,-1293.25,-1463.25,5073.615,0.0,108807.075,0.0,0.0,0.0,-1454.75,6516.0,-18.95,4.0,18303.195,202732.875,6797.25,11.75,1.0,0.05000522275463,-1784.5,342.25,14.0,242736.33333333334,-1955.0,-1231.0,0.6666666666666666,0.6666666666666666,21.187334393216748,16872.438233516023,9.063199999194381,30.142344011309962,0.3006799999732729,1.1161576354557619,0.12315270935960591,149608.40001296607,0.0,2.464112932966159e-05,2,2.0,1.5450439453125,0.751953125,0.05235416690508524,0.0,1019599.8040019599,1,9.807671560598586e-07,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
48753,100012,0,135000.0,405000.0,20250.0,0.019683837890625,-14469,-2019,-14440.0,-3992,9.0,1,0,1,0,0,2,8,0,0,0,0,0.506340409421869,0.74658203125,0.53369140625,0.08800634765625,0.07647705078125,0.9816,0.75537109375,0.02130126953125,0.137939453125,0.166748046875,0.208251953125,0.048187255859375,0.07562255859375,0.0,0.0035991668701171875,2.0,0.0,-1673.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1052.5,0.0,-131.7888888888889,-926.4285714285714,0.0,0.0,197292.88499999998,44760.375,0.0,0.0,-479.3,6516.0,-18.95,4.0,7894.155,60930.0,0.0,12.5,1.0,0.0,-779.75,9.75,18.0,365243.0,-973.3333333333334,-563.3333333333334,0.6666666666666666,1.9651320901320901,7.8918026418026415,8743.123277972027,2.999999999777778,19.999999990123456,0.1499999999888889,0.9999999999753086,0.3333333333333333,252950.42962049533,0.8286280377841904,-0.0044576523251988725,3,1.0,1.786613846921869,0.74658203125,0.011531836899888197,0.0,202498.98750506245,0,2.4691358024081694e-06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
